country,country_code,year,electricity_access,forest_area,gdp_per_capita,internet_users,life_expectancy,population,secondary_school_enrollment,unemployment
"Congo, Dem. Rep.",COD,2004,9.0,62.2866721069231,180.664764963633,0.196208375178039,53.534,56997741.0,,2.976
"Congo, Dem. Rep.",COD,2005,6.0,61.9898105467458,214.539740473519,0.238000005,54.001,58775724.0,,2.948
"Congo, Dem. Rep.",COD,2006,10.2,61.6929489865685,255.445229568751,0.296099991,54.498,60615908.0,,3.174
"Congo, Dem. Rep.",COD,2007,15.2,61.3960874263911,294.101615124419,0.370000005,54.954,62477752.0,33.6185607910156,3.404
"Congo, Dem. Rep.",COD,2008,11.6,61.0992258662138,352.900363371995,0.439999998,55.388,64390664.0,35.8376388549805,3.627
"Congo, Dem. Rep.",COD,2017,18.0,57.1047705167508,431.052559128788,,59.495,87083398.0,,4.613
"Congo, Dem. Rep.",COD,2018,18.7,56.6189541474604,518.169626875371,11.69999981,59.926,90047644.0,,4.632
"Congo, Dem. Rep.",COD,2019,19.1,56.1333009858627,504.00419142286,13.02970028,60.242,92947442.0,,4.605
"Congo, Dem. Rep.",COD,2020,20.1,55.6472067223925,486.425572682256,14.51049995,60.428,95989998.0,,5.355
"Congo, Dem. Rep.",COD,2021,20.8,55.1615535607949,595.743074403567,16.1595993,60.044,99148932.0,55.3636283874512,5.289
"Congo, Dem. Rep.",COD,2022,21.5,54.6754592973247,687.738587554685,17.99620056,60.979,102396968.0,,4.54
"Congo, Dem. Rep.",COD,2023,22.1,54.1898572594341,660.21205238997,18.96789932,61.895,105789731.0,55.4860992431641,4.469
"Congo, Dem. Rep.",COD,2024,22.5,,692.887665085098,19.67350006,62.074,109276265.0,,4.421
"Congo, Rep.",COG,2000,29.4,64.9926793557833,1024.30159109181,0.0263547320580279,55.371,3151345.0,,19.872
"Congo, Rep.",COG,2001,30.3,64.9575402635432,854.598314408095,0.0322236164306931,55.885,3272537.0,,19.88
"Congo, Rep.",COG,2002,31.2,64.9224011713031,905.538135544704,0.157249517243982,56.414,3350771.0,36.9716186523438,19.644
"Congo, Rep.",COG,2003,32.1,64.887262079063,1016.82363412143,0.460014186837522,57.131,3445753.0,38.03369140625,19.877
"Congo, Rep.",COG,2004,33.0,64.8521229868228,1306.10136324599,1.07750492958505,57.957,3565554.0,42.6813201904297,19.896
"Congo, Rep.",COG,2005,33.8,64.8169838945827,1799.05158366154,1.463400006,58.73,3696393.0,,19.796
"Congo, Rep.",COG,2006,34.9,64.7818448023426,2103.5821381211,2.007999897,59.474,3837409.0,,19.563
"Congo, Rep.",COG,2007,35.8,64.7467057101025,2206.47101863414,2.75970437370903,60.05,3980430.0,,19.909
"Congo, Rep.",COG,2008,36.8,64.7115666178624,2832.09177777643,4.28750990276481,60.79,4113517.0,,19.962
"Congo, Rep.",COG,2017,46.2,64.3953147877013,2211.63309874797,8.649999619,64.203,5351011.0,,20.737
"Congo, Rep.",COG,2018,47.0,64.3513909224012,2694.43413191427,11.8071003,64.472,5483118.0,,20.84
"Congo, Rep.",COG,2019,47.7,64.307467057101,2488.42466724916,16.11639977,63.152,5616661.0,,20.494
"Congo, Rep.",COG,2020,48.7,64.2635431918009,1993.586671931,21.99850082,64.391,5752791.0,,22.286
"Congo, Rep.",COG,2021,49.7,64.2196193265007,2516.16255145432,30.02739906,64.192,5892183.0,,21.998
"Congo, Rep.",COG,2022,50.6,64.1756954612006,2620.83804267402,40.98669815,65.0,6035104.0,,20.131
"Congo, Rep.",COG,2023,51.3,64.1317715959004,2477.97845544866,43.15039825,65.772,6182885.0,,19.919
"Congo, Rep.",COG,2024,53.0,,2482.2489948456,47.25159836,66.001,6332961.0,,19.895
Costa Rica,CRI,2000,96.9,55.9580885233059,3812.75386183689,5.80025302331829,77.317,3937739.0,,5.08
Costa Rica,CRI,2001,98.2,55.9854680767724,3985.12987980056,9.55948213497093,77.609,4008947.0,,6.051
Costa Rica,CRI,2002,98.5,56.0128476302389,4067.71854177094,19.8948511346293,77.939,4075705.0,65.6379089355469,6.396
Costa Rica,CRI,2003,98.7,56.0402271837054,4173.14853766977,20.3336148143541,78.214,4138784.0,,6.654
Costa Rica,CRI,2004,99.0,56.0676067371719,4431.01172024063,20.7923067055542,78.512,4200078.0,77.7891998291016,6.445
Costa Rica,CRI,2005,99.1,56.0949862906385,4703.00720463794,22.07,78.877,4261240.0,79.1932067871094,6.749
Costa Rica,CRI,2006,99.1,56.122365844105,5256.59641275583,25.10000038,79.049,4321340.0,85.9572372436523,5.926
Costa Rica,CRI,2007,99.2,56.1497453975715,6137.71199435022,28.39999962,79.098,4380248.0,86.9762496948242,4.557
Costa Rica,CRI,2008,99.3,56.177124951038,6937.24261660254,32.29,79.18,4440056.0,88.2622985839844,4.934
Costa Rica,CRI,2017,99.6,58.4757148452801,12317.0902779911,71.5816646195022,79.994,4913177.0,121.514961242676,7.729
Costa Rica,CRI,2018,99.7,58.7961222091657,12620.0207321581,73.4797284369906,80.09,4957818.0,125.964347839355,9.01
Costa Rica,CRI,2019,99.7,59.1167254210732,12951.8588421841,81.2025964435269,80.296,4999553.0,132.849334716797,10.807
Costa Rica,CRI,2020,99.9,59.4373286329808,12475.6852076814,80.53018608,79.725,5034320.0,132.678680419922,16.432
Costa Rica,CRI,2021,100.0,59.7579318448884,12962.2716075659,82.74901607,78.05,5059988.0,138.903381347656,15.139
Costa Rica,CRI,2022,100.0,60.0785350567959,13971.7649991294,82.59801121,79.316,5081765.0,131.907592773438,11.325
Costa Rica,CRI,2023,100.0,60.3991382687035,17140.771430122,85.39514799,80.799,5105525.0,125.510070800781,8.325
Costa Rica,CRI,2024,99.8,,18853.2828705886,87.17019653,80.996,5129910.0,121.810760498047,6.936
Cote d'Ivoire,CIV,2000,48.7,16.0202830188679,936.636541348798,0.231461670612799,51.393,17699004.0,,4.835
Cote d'Ivoire,CIV,2001,49.7,15.6652924528302,924.727294962066,0.395747702246439,51.428,18178913.0,,5.195
Cote d'Ivoire,CIV,2002,51.4,15.3103018867925,967.815864415991,0.497929360753307,51.544,18654771.0,,5.508
Cote d'Ivoire,CIV,2003,51.5,14.9553113207547,1111.17135087887,0.758669629452205,51.443,19125542.0,,5.847
Cote d'Ivoire,CIV,2004,52.4,14.600320754717,1199.82524528546,0.849282414747704,51.939,19595000.0,,5.915
Cote d'Ivoire,CIV,2005,58.9,14.2453301886792,1197.74616979415,1.039199948,52.432,20068458.0,,6.023
Cote d'Ivoire,CIV,2006,60.2,13.8903396226415,1230.43056838584,1.52489996,52.885,20546802.0,,6.017
Cote d'Ivoire,CIV,2007,55.3,13.5353490566038,1367.53817722326,1.799999952,53.452,21030558.0,,6.284
